Offspring.ID,Loci.typed,Candidate.mother.ID,Loci.typed.1,Pair.loci.compared,Pair.loci.mismatching,Pair.LOD.score,Pair.Delta,Pair.confidence,Candidate.father.ID,Loci.typed.2,Pair.loci.compared.1,Pair.loci.mismatching.1,Pair.LOD.score.1,Pair.Delta.1,Pair.confidence.1,Trio.loci.compared,Trio.loci.mismatching,Trio.LOD.score,Trio.Delta,Trio.confidence,expt,tank,SpawnType,rep
B1.1_09,72,YR32_1,73,71,0,10.4,10.4,*,YS44_2,71,69,0,11.9,11.9,*,72,0,31.2,31.2,*,2,1,pooled,1
B1.1_17,71,OD04_1,71,68,0,6,6,*,OL38_2,74,71,0,9.38,9.38,*,71,0,22.6,22.6,*,2,1,pooled,1
B1.1_25,72,YR32_1,73,71,0,6.68,6.68,*,OL38_2,74,72,0,14.1,14.1,*,72,0,27.3,27.3,*,2,1,pooled,1
B1.1_33,72,YA94_1,71,69,0,11.1,11.1,*,OD50_2,69,67,0,10.7,10.7,*,70,0,25.6,25.6,*,2,1,pooled,1
B1.1_41,72,YA94_1,71,69,0,7.17,7.17,*,OD50_2,69,67,0,12.7,12.7,*,70,0,23.7,23.7,*,2,1,pooled,1
B1.1_49,72,YR32_1,73,71,0,12.8,12.8,*,OL38_2,74,72,0,11.6,11.6,*,72,0,31.4,31.4,*,2,1,pooled,1
B1.1_57,72,YR32_1,73,71,1,6.23,6.23,*,OL38_2,74,72,1,8.26,8.26,*,72,2,23.5,23.5,*,2,1,pooled,1
B1.1_65,72,OD04_1,71,69,0,7.87,7.87,*,YS44_2,71,69,0,13,13,*,72,0,27.7,27.7,*,2,1,pooled,1
B1.1_73,71,OD04_1,71,68,0,8.64,8.64,*,YS44_2,71,68,0,11.6,11.6,*,71,0,25.6,25.6,*,2,1,pooled,1
B1.1_81,72,YA94_1,71,69,0,6.36,6.36,*,YS44_2,71,69,0,10.3,10.3,*,72,0,19.9,19.9,*,2,1,pooled,1
B1.1_89,72,YA94_1,71,69,0,7.98,7.98,*,YS44_2,71,69,0,12.4,12.4,*,72,0,25.1,25.1,*,2,1,pooled,1
B1.1_02,72,YR32_1,73,71,0,6.79,6.79,*,OL38_2,74,72,0,16.4,16.4,*,72,0,28.6,28.6,*,2,1,pooled,1
B1.1_10,71,OD04_1,71,68,0,9.39,9.39,*,YS44_2,71,68,0,10.9,10.9,*,71,0,25.5,25.5,*,2,1,pooled,1
B1.1_18,71,OD04_1,71,68,0,7.2,7.2,*,OL38_2,74,71,0,14,14,*,71,0,29,29,*,2,1,pooled,1
B1.1_26,72,YR32_1,73,71,1,6.25,6.25,*,YS44_2,71,69,0,7.8,7.8,*,72,1,21.3,21.3,*,2,1,pooled,1
B1.1_34,71,OD04_1,71,68,0,6.97,6.97,*,YS44_2,71,68,0,10.9,10.9,*,71,0,22.2,22.2,*,2,1,pooled,1
B1.1_42,72,YR32_1,73,71,1,1.36,1.36,*,YS44_2,71,69,0,11,11,*,72,1,20.4,20.4,*,2,1,pooled,1
B1.1_50,72,OD04_1,71,69,0,6.55,6.55,*,OL38_2,74,72,0,10.3,10.3,*,72,0,23.7,23.7,*,2,1,pooled,1
B1.1_58,72,YR32_1,73,71,0,3.99,3.99,*,YS44_2,71,69,0,13.3,13.3,*,72,0,26.6,26.6,*,2,1,pooled,1
B1.1_66,71,OD04_1,71,68,0,8.51,8.51,*,YS44_2,71,68,0,12.2,12.2,*,71,0,27.3,27.3,*,2,1,pooled,1
B1.1_74,72,YR32_1,73,71,0,6.32,6.32,*,YS44_2,71,69,0,11.2,11.2,*,72,0,25.6,25.6,*,2,1,pooled,1
B1.1_82,72,OD04_1,71,69,0,7.76,7.76,*,YS44_2,71,69,0,14.1,14.1,*,72,0,29.3,29.3,*,2,1,pooled,1
B1.1_90,72,YA94_1,71,69,0,4.61,4.61,*,YS44_2,71,69,0,14,14,*,72,0,22.5,22.5,*,2,1,pooled,1
B1.1_03,72,YR32_1,73,71,0,11.9,11.9,*,OL38_2,74,72,0,14.5,14.5,*,72,0,32.3,32.3,*,2,1,pooled,1
B1.1_11,72,YR32_1,73,71,1,0.862,0.862,*,YS44_2,71,69,0,11.4,11.4,*,72,1,18.7,18.7,*,2,1,pooled,1
B1.1_19,72,YA94_1,71,69,0,7.45,7.45,*,YS44_2,71,69,0,10.7,10.7,*,72,0,24.1,24.1,*,2,1,pooled,1
B1.1_27,71,YA94_1,71,68,0,10.2,10.2,*,OL38_2,74,71,0,10.4,10.4,*,71,0,25.7,25.7,*,2,1,pooled,1
B1.1_35,72,YR32_1,73,71,1,5.59,5.59,*,YS44_2,71,69,0,12.6,12.6,*,72,1,25.9,25.9,*,2,1,pooled,1
B1.1_43,72,YR32_1,73,71,0,8.14,8.14,*,OL38_2,74,72,0,12.1,12.1,*,72,0,26.6,26.5,*,2,1,pooled,1
B1.1_51,71,OD04_1,71,68,0,8.03,8.03,*,OL38_2,74,71,0,10.8,10.8,*,71,0,25.9,25.9,*,2,1,pooled,1
B1.1_59,71,OD04_1,71,68,0,7.38,7.38,*,OL38_2,74,71,1,5.15,5.15,*,71,1,19.7,19.7,*,2,1,pooled,1
B1.1_67,72,YA94_1,71,69,0,6.34,6.34,*,YS44_2,71,69,0,9.93,9.93,*,72,0,21.3,21.3,*,2,1,pooled,1
B1.1_75,72,YA94_1,71,69,0,9.74,9.74,*,YS44_2,71,69,0,12.8,12.8,*,72,0,28.8,28.8,*,2,1,pooled,1
B1.1_83,72,YA94_1,71,69,0,8.24,8.24,*,YS44_2,71,69,0,8.02,8.02,*,72,0,19.9,19.9,*,2,1,pooled,1
B1.1_91,70,YR32_1,73,69,0,7.12,7.12,*,OL38_2,74,70,1,5.51,5.51,*,70,1,21.6,21.6,*,2,1,pooled,1
B1.1_04,72,OD04_1,71,69,0,8.64,8.64,*,OD50_2,69,67,0,12,12,*,69,0,29.1,29.1,*,2,1,pooled,1
B1.1_12,72,YR32_1,73,71,1,5.94,5.94,*,YS44_2,71,69,0,12.7,12.7,*,72,1,25.6,25.6,*,2,1,pooled,1
B1.1_20,72,YR32_1,73,71,0,11.8,11.8,*,YS44_2,71,69,0,11.7,11.7,*,72,0,30.8,30.8,*,2,1,pooled,1
B1.1_28,72,YA94_1,71,69,0,9.06,9.06,*,YS44_2,71,69,0,12.3,12.3,*,72,0,27.3,27.3,*,2,1,pooled,1
B1.1_36,70,OD04_1,71,67,0,11.2,11.2,*,OL38_2,74,70,0,7.63,7.63,*,70,0,26,26,*,2,1,pooled,1
B1.1_44,71,YR32_1,73,70,0,9.58,9.58,*,OL38_2,74,71,0,16.3,16.3,*,71,0,32,32,*,2,1,pooled,1
B1.1_52,72,YA94_1,71,69,0,10,10,*,YS44_2,71,69,0,10.2,10.2,*,72,0,25.6,25.6,*,2,1,pooled,1
B1.1_60,71,OD04_1,71,68,0,10.7,10.7,*,YS44_2,71,68,0,9.75,9.75,*,71,0,24.7,24.7,*,2,1,pooled,1
B1.1_68,70,OD04_1,71,68,0,9.1,9.1,*,OL38_2,74,70,0,10.4,10.4,*,70,0,26.6,26.6,*,2,1,pooled,1
B1.1_76,71,OD04_1,71,68,0,9.11,9.11,*,YS44_2,71,68,0,12.7,12.7,*,71,0,27.5,27.5,*,2,1,pooled,1
B1.1_84,71,YA94_1,71,68,0,8.59,8.59,*,OL38_2,74,71,0,13.5,13.5,*,71,0,27.5,27.5,*,2,1,pooled,1
B1.1_05,72,YA94_1,71,69,0,6.97,6.97,*,YS44_2,71,69,0,7.98,7.98,*,72,0,19.2,19.2,*,2,1,pooled,1
B1.1_13,72,YR32_1,73,71,0,11,11,*,YS44_2,71,69,0,12.9,12.9,*,72,0,32.6,32.6,*,2,1,pooled,1
B1.1_21,72,YR32_1,73,71,1,5.28,5.28,*,OL38_2,74,72,0,12.7,12.7,*,72,1,24.8,24.8,*,2,1,pooled,1
B1.1_29,72,YR32_1,73,71,0,10.2,10.2,*,OL38_2,74,72,0,13.6,13.6,*,72,0,31.5,31.5,*,2,1,pooled,1
B1.1_37,72,YR32_1,73,71,1,6.5,6.5,*,YS44_2,71,69,0,10.2,10.2,*,72,1,24.1,24.1,*,2,1,pooled,1
B1.1_45,72,YA94_1,71,69,0,9.72,9.72,*,OD50_2,69,67,0,8.24,8.24,*,70,0,21.5,21.5,*,2,1,pooled,1
B1.1_53,72,YA94_1,71,69,0,8.67,8.67,*,OL38_2,74,72,1,10,10,*,72,1,25.8,25.8,*,2,1,pooled,1
B1.1_61,72,YR32_1,73,71,1,0.958,0.958,*,YS44_2,71,69,0,13.7,13.7,*,72,1,22.6,22.6,*,2,1,pooled,1
B1.1_69,72,YR32_1,73,71,1,7.03,7.03,*,YS44_2,71,69,0,14.8,14.8,*,72,1,29,29,*,2,1,pooled,1
B1.1_77,72,YR32_1,73,71,1,6.09,6.09,*,YS44_2,71,69,0,12.8,12.8,*,72,1,25.4,25.4,*,2,1,pooled,1
B1.1_85,72,YR32_1,73,71,0,13.1,13.1,*,YS44_2,71,69,0,10.9,10.9,*,72,0,32.1,32.1,*,2,1,pooled,1
B1.1_06,71,OD04_1,71,68,0,5.89,5.89,*,OL38_2,74,71,0,7.86,7.86,*,71,0,19.7,19.7,*,2,1,pooled,1
B1.1_14,72,OD04_1,71,69,0,7.6,7.6,*,YS44_2,71,69,0,13.2,13.2,*,72,0,26.9,25.4,*,2,1,pooled,1
B1.1_22,71,OD04_1,71,69,0,6.86,6.86,*,OL38_2,74,71,0,11.6,11.6,*,71,0,26.1,26.1,*,2,1,pooled,1
B1.1_30,71,YA94_1,71,69,0,6.27,6.27,*,YS44_2,71,68,0,9.98,9.98,*,71,0,19.1,19.1,*,2,1,pooled,1
B1.1_38,72,OD04_1,71,69,0,5.56,5.56,*,YS44_2,71,69,0,14.9,14.9,*,72,0,26.6,26.6,*,2,1,pooled,1
B1.1_46,72,YR32_1,73,71,0,12.4,12.4,*,YS44_2,71,69,0,9.96,9.96,*,72,0,30.9,30.9,*,2,1,pooled,1
B1.1_54,72,YR32_1,73,71,2,3.49,3.49,*,OD50_2,69,67,0,14.2,14.2,*,72,2,25,25,*,2,1,pooled,1
B1.1_62,72,YR32_1,73,71,0,6.36,6.36,*,YS44_2,71,69,0,12.3,12.3,*,72,0,26.5,26.5,*,2,1,pooled,1
B1.1_70,71,OD04_1,71,69,0,6.85,6.85,*,OL38_2,74,71,0,11.7,11.7,*,71,0,25,25,*,2,1,pooled,1
B1.1_78,72,YA94_1,71,69,0,8.09,8.09,*,YS44_2,71,69,0,7.37,7.37,*,72,0,18.9,18.9,*,2,1,pooled,1
B1.1_86,72,YR32_1,73,71,0,8.31,8.31,*,YS44_2,71,69,0,12.5,12.5,*,72,0,28.8,28.8,*,2,1,pooled,1
B1.1_07,72,YA94_1,71,69,0,7.36,7.36,*,OD50_2,69,67,0,11.3,11.3,*,70,0,22.5,22.5,*,2,1,pooled,1
B1.1_15,72,YR32_1,73,71,1,5.34,5.34,*,YS44_2,71,69,0,9.65,9.65,*,72,1,22.1,22.1,*,2,1,pooled,1
B1.1_23,71,YR32_1,73,70,0,8.52,8.52,*,OL38_2,74,71,0,12.3,12.3,*,71,0,26.9,26.9,*,2,1,pooled,1
B1.1_31,72,YR32_1,73,71,1,8.16,8.16,*,YS44_2,71,69,0,12.8,12.8,*,72,1,28.8,28.8,*,2,1,pooled,1
B1.1_39,71,OD04_1,71,68,0,10.8,10.8,*,YS44_2,71,68,0,14.1,14.1,*,71,0,30.5,30.5,*,2,1,pooled,1
B1.1_47,72,YR32_1,73,71,0,9.29,9.29,*,YS44_2,71,69,0,11.7,11.7,*,72,0,29.7,29.7,*,2,1,pooled,1
B1.1_55,71,OD04_1,71,68,0,6.52,6.52,*,YS44_2,71,68,0,14.8,14.8,*,71,0,26.2,26.2,*,2,1,pooled,1
B1.1_63,72,YR32_1,73,71,0,10.2,10.2,*,YS44_2,71,69,0,8.6,8.6,*,72,0,26.3,26.3,*,2,1,pooled,1
B1.1_71,72,YR32_1,73,71,1,8.61,8.61,*,YS44_2,71,69,0,13.8,13.8,*,72,1,30.3,30.3,*,2,1,pooled,1
B1.1_79,71,YR32_1,73,70,1,6.9,6.9,*,OL38_2,74,71,0,13,13,*,71,1,25.2,25.2,*,2,1,pooled,1
B1.1_87,72,YR32_1,73,71,1,3.39,3.39,*,YS44_2,71,69,0,14.2,14.2,*,72,1,25.8,25.8,*,2,1,pooled,1
B1.1_08,72,YR32_1,73,71,1,3.87,3.87,*,YS44_2,71,69,0,11.7,11.7,*,72,1,22.4,22.4,*,2,1,pooled,1
B1.1_16,71,YR32_1,73,70,1,11.3,11.3,*,OL38_2,74,71,0,12.7,12.7,*,71,1,30.8,30.8,*,2,1,pooled,1
B1.1_24,72,OD04_1,71,69,0,6.84,6.84,*,YS44_2,71,69,0,14.7,14.7,*,72,0,27.1,27.1,*,2,1,pooled,1
B1.1_32,72,YR32_1,73,71,1,3.08,3.08,*,YS44_2,71,69,0,11.4,11.4,*,72,1,21.3,21.3,*,2,1,pooled,1
B1.1_40,72,YR32_1,73,71,0,10.8,10.8,*,OL38_2,74,72,0,10.7,10.7,*,72,0,27.6,27.6,*,2,1,pooled,1
B1.1_48,72,OD04_1,71,69,0,5.84,5.84,*,YS44_2,71,69,0,12.7,12.7,*,72,0,24.6,24.6,*,2,1,pooled,1
B1.1_56,72,YR32_1,73,71,2,-0.242,0,,YS44_2,71,69,0,11.3,11.3,*,72,2,17.1,17.1,*,2,1,pooled,1
B1.1_64,71,OD04_1,71,68,0,9.81,9.81,*,OD50_2,69,66,0,8.51,8.51,*,68,0,24.9,24,*,2,1,pooled,1
B1.1_72,72,YA94_1,71,69,0,6.96,6.96,*,YS44_2,71,69,0,7.19,7.19,*,72,0,19.1,19.1,*,2,1,pooled,1
B1.1_80,72,YR32_1,73,71,1,4.17,4.17,*,YS44_2,71,69,0,14.6,14.6,*,72,1,25.8,25,*,2,1,pooled,1
B1.1_88,71,OD04_1,71,68,0,4.73,4.73,*,OL38_2,74,71,1,7.66,7.66,*,71,1,20.4,20.4,*,2,1,pooled,1
B2.1_01,71,OC93_1,74,71,1,6.82,6.82,*,YT31_2,74,71,0,11.5,11.5,*,71,1,25.9,25.9,*,2,2,pooled,2
B2.1_09,71,OC93_1,74,71,1,7.5,7.5,*,YT31_2,74,71,0,14.4,14.4,*,71,1,30.6,30.6,*,2,2,pooled,2
B2.1_17,71,OC93_1,74,71,1,9.42,9.42,*,YT31_2,74,71,0,11.8,11.8,*,71,1,28.6,28.6,*,2,2,pooled,2
B2.1_25,71,OC93_1,74,71,1,9.35,9.35,*,OO57_2,73,70,0,9.98,9.98,*,71,1,27.9,27.9,*,2,2,pooled,2
B2.1_33,71,OC93_1,74,71,1,6.1,6.1,*,YT31_2,74,71,0,8.52,8.52,*,71,1,21.5,21.5,*,2,2,pooled,2
B2.1_41,71,OC93_1,74,71,1,4.93,4.93,*,OS41_2,73,70,0,15.5,15.5,*,71,1,31.2,28.4,*,2,2,pooled,2
B2.1_49,71,OC93_1,74,71,1,8,8,*,YT31_2,74,71,0,11.3,11.3,*,71,1,28.3,28.3,*,2,2,pooled,2
B2.1_57,71,OC93_1,74,71,0,16.8,16.8,*,OO57_2,73,70,1,7.27,7.27,*,71,1,31.1,31.1,*,2,2,pooled,2
B2.1_65,71,OC93_1,74,71,1,10.4,10.4,*,OO57_2,73,70,0,10.2,10.2,*,71,1,27.9,27.9,*,2,2,pooled,2
B2.1_73,71,OC93_1,74,71,1,8.24,8.24,*,OS41_2,73,70,0,12.6,12.6,*,71,1,32.3,32.3,*,2,2,pooled,2
B2.1_81,71,OC93_1,74,71,1,8.42,8.42,*,YT31_2,74,71,0,9.33,9.33,*,71,1,24.1,24.1,*,2,2,pooled,2
B2.1_89,71,OC93_1,74,71,0,7.75,7.75,*,OS41_2,73,70,0,11.2,11.2,*,71,0,29.3,25,*,2,2,pooled,2
B2.1_02,71,OC93_1,74,71,1,9.28,9.28,*,OO57_2,73,70,0,12.3,12.3,*,71,1,27.5,27.5,*,2,2,pooled,2
B2.1_10,71,OC93_1,74,71,1,6.51,6.51,*,OO57_2,73,70,0,9.99,9.99,*,71,1,23.4,23.4,*,2,2,pooled,2
B2.1_18,71,OC93_1,74,71,0,8.23,8.23,*,OS41_2,73,70,0,14.8,14.8,*,71,0,31.3,28.9,*,2,2,pooled,2
B2.1_26,71,OC93_1,74,71,1,6.3,6.3,*,YT31_2,74,71,0,10.9,10.9,*,71,1,24.6,24.6,*,2,2,pooled,2
B2.1_34,71,YO83_1,74,71,0,12.1,12.1,*,YT31_2,74,71,0,8.58,8.58,*,71,0,29.8,29.8,*,2,2,pooled,2
B2.1_42,71,OC93_1,74,71,1,5.62,5.62,*,OS41_2,73,70,0,8.15,8.15,*,71,1,23.3,23.3,*,2,2,pooled,2
B2.1_50,71,OC93_1,74,71,1,11.4,11.4,*,YT31_2,74,71,0,9.72,9.72,*,71,1,29.5,29.5,*,2,2,pooled,2
B2.1_58,71,OC93_1,74,71,1,10.5,10.5,*,YT31_2,74,71,0,9.94,9.94,*,71,1,30.5,30.5,*,2,2,pooled,2
B2.1_66,71,OC93_1,74,71,1,3.37,3.37,*,OS41_2,73,70,0,10.2,10.2,*,71,1,23.6,23.6,*,2,2,pooled,2
B2.1_74,71,OC93_1,74,71,1,6.34,6.34,*,YT31_2,74,71,0,12.1,12.1,*,71,1,26.8,26.8,*,2,2,pooled,2
B2.1_82,71,OC93_1,74,71,0,9.84,9.84,*,OO57_2,73,70,1,4.71,4.71,*,71,1,20.6,20.6,*,2,2,pooled,2
B2.1_90,71,OC93_1,74,71,1,8.17,8.17,*,YT31_2,74,71,0,13.6,13.6,*,71,1,29.7,29.7,*,2,2,pooled,2
B2.1_03,71,OC93_1,74,71,1,8.82,8.82,*,OS41_2,73,70,0,10.5,10.5,*,71,1,30.9,30.9,*,2,2,pooled,2
B2.1_11,71,OC93_1,74,71,0,13.1,13.1,*,OO57_2,73,70,1,7.85,7.85,*,71,1,27.3,27.3,*,2,2,pooled,2
B2.1_19,71,OC93_1,74,71,1,7.66,7.66,*,OO57_2,73,70,0,8.9,7.33,*,71,1,24.1,15.8,*,2,2,pooled,2
B2.1_27,71,OC93_1,74,71,0,9.4,9.4,*,OS41_2,73,70,0,13.4,13.4,*,71,0,32.6,29.8,*,2,2,pooled,2
B2.1_35,71,OC93_1,74,71,1,8.62,8.62,*,YT31_2,74,71,0,9.27,9.27,*,71,1,25.2,25.2,*,2,2,pooled,2
B2.1_43,71,OC93_1,74,71,1,6.79,6.79,*,YT31_2,74,71,0,11.3,11.3,*,71,1,25.3,25.3,*,2,2,pooled,2
B2.1_51,71,OC93_1,74,71,1,5.76,5.76,*,OS41_2,73,70,0,11.2,11.2,*,71,1,27.1,27.1,*,2,2,pooled,2
B2.1_59,71,OC93_1,74,71,0,12.6,12.6,*,OO57_2,73,70,1,4.77,4.77,*,71,1,22.9,22.9,*,2,2,pooled,2
B2.1_67,71,OC93_1,74,71,1,8.25,8.25,*,YT31_2,74,71,0,9.52,9.52,*,71,1,24.3,24.3,*,2,2,pooled,2
B2.1_75,71,OC93_1,74,71,1,5.07,5.07,*,OS41_2,73,70,0,12.3,12.3,*,71,1,26.1,26.1,*,2,2,pooled,2
B2.1_83,71,OC93_1,74,71,1,11.7,11.7,*,OO57_2,73,70,0,10.8,10.8,*,71,1,30.3,30.3,*,2,2,pooled,2
B2.1_91,71,OC93_1,74,71,1,10.1,10.1,*,YT31_2,74,71,0,9,9,*,71,1,26.2,26.2,*,2,2,pooled,2
B2.1_04,71,OC93_1,74,71,1,7.96,7.96,*,YT31_2,74,71,0,10.8,10.8,*,71,1,26.6,26.6,*,2,2,pooled,2
B2.1_12,71,OC93_1,74,71,1,6.04,6.04,*,YT31_2,74,71,0,12.3,12.3,*,71,1,26.2,26.2,*,2,2,pooled,2
B2.1_20,71,OC93_1,74,71,0,12.3,12.3,*,OO57_2,73,70,0,11.8,11.8,*,71,0,31.8,31.8,*,2,2,pooled,2
B2.1_28,71,OC93_1,74,71,1,5.03,5.03,*,OS41_2,73,70,0,9.05,9.05,*,71,1,24.5,24.5,*,2,2,pooled,2
B2.1_36,71,OC93_1,74,71,1,10.4,10.4,*,OO57_2,73,70,0,11.5,11.5,*,71,1,29.7,29.7,*,2,2,pooled,2
B2.1_44,71,OC93_1,74,71,1,8.45,8.45,*,OS41_2,73,70,0,10.9,10.9,*,71,1,31.5,31.5,*,2,2,pooled,2
B2.1_52,71,OC93_1,74,71,1,4.89,4.89,*,YT31_2,74,71,0,10.8,10.8,*,71,1,22.5,22.5,*,2,2,pooled,2
B2.1_60,71,OC93_1,74,71,1,7.42,7.32,*,YT31_2,74,71,0,10.5,10.5,*,71,1,25.4,25.4,*,2,2,pooled,2
B2.1_68,71,YO83_1,74,71,0,12.9,12.9,*,OS41_2,73,70,0,13.2,13.2,*,71,0,30.3,30.3,*,2,2,pooled,2
B2.1_76,71,OC93_1,74,71,0,8.06,8.06,*,OS41_2,73,70,0,12.1,12.1,*,71,0,29.4,29.4,*,2,2,pooled,2
B2.1_84,71,OC93_1,74,71,1,8.66,8.47,*,YT31_2,74,71,0,7.32,7.32,*,71,1,23.4,23.4,*,2,2,pooled,2
B2.1_05,71,OC93_1,74,71,1,9.01,9.01,*,YT31_2,74,71,0,9.23,9.23,*,71,1,25.5,25.5,*,2,2,pooled,2
B2.1_13,71,OC93_1,74,71,1,8.88,8.88,*,OO57_2,73,70,0,13.3,13.3,*,71,1,28.9,28.9,*,2,2,pooled,2
B2.1_21,71,OC93_1,74,71,0,13.1,13.1,*,OO57_2,73,70,0,10.6,10.6,*,71,0,29.8,29.8,*,2,2,pooled,2
B2.1_29,71,OC93_1,74,71,1,6.48,6.48,*,YT31_2,74,71,0,10.7,10.7,*,71,1,24.8,24.8,*,2,2,pooled,2
B2.1_37,71,OC93_1,74,71,1,7.95,7.95,*,YT31_2,74,71,0,5,5,*,71,1,20.3,20.3,*,2,2,pooled,2
B2.1_45,71,OC93_1,74,71,1,7.6,7.6,*,YT31_2,74,71,0,12,12,*,71,1,26.8,26.8,*,2,2,pooled,2
B2.1_53,71,OC93_1,74,71,1,7.5,7.5,*,OS41_2,73,70,0,8.79,8.79,*,71,1,25.7,25.7,*,2,2,pooled,2
B2.1_61,71,OC93_1,74,71,1,5.48,5.48,*,YT31_2,74,71,0,12.4,12.4,*,71,1,24.1,24.1,*,2,2,pooled,2
B2.1_69,71,OC93_1,74,71,1,6.65,6.65,*,YT31_2,74,71,0,12.2,12.2,*,71,1,27.6,27.4,*,2,2,pooled,2
B2.1_77,71,OC93_1,74,71,1,11.3,11.3,*,YT31_2,74,71,0,8.61,8.61,*,71,1,29.2,29.2,*,2,2,pooled,2
B2.1_85,71,OC93_1,74,71,0,12.4,12.4,*,OO57_2,73,70,0,11.3,11.3,*,71,0,30.5,25.6,*,2,2,pooled,2
B2.1_06,71,OC93_1,74,71,0,12.6,12.6,*,OO57_2,73,70,0,16.5,16.5,*,71,0,36,36,*,2,2,pooled,2
B2.1_14,71,OC93_1,74,71,1,10.1,10.1,*,YT31_2,74,71,0,10.9,10.9,*,71,1,29.8,29.8,*,2,2,pooled,2
B2.1_22,71,OC93_1,74,71,0,7.78,7.75,*,OS41_2,73,70,0,12.1,12.1,*,71,0,31,29,*,2,2,pooled,2
B2.1_30,71,OC93_1,74,71,1,9.73,9.73,*,OO57_2,73,70,0,9.17,9.17,*,71,1,27.3,27.3,*,2,2,pooled,2
B2.1_38,71,OC93_1,74,71,1,4.49,4.49,*,OS41_2,73,70,0,12,12,*,71,1,25.9,25.9,*,2,2,pooled,2
B2.1_46,71,OC93_1,74,71,1,9.49,9.49,*,YT31_2,74,71,0,9.49,9.49,*,71,1,27.3,27.3,*,2,2,pooled,2
B2.1_54,71,OC93_1,74,71,1,9.28,9.28,*,OO57_2,73,70,0,11.1,11.1,*,71,1,27.7,27.7,*,2,2,pooled,2
B2.1_62,71,OC93_1,74,71,1,5.35,5.35,*,YT31_2,74,71,0,15.4,15.4,*,71,1,29.2,29.2,*,2,2,pooled,2
B2.1_70,71,OC93_1,74,71,1,9.36,9.36,*,OO57_2,73,70,0,10.4,10.4,*,71,1,26.9,26.9,*,2,2,pooled,2
B2.1_78,71,OC93_1,74,71,0,13.8,13.8,*,OO57_2,73,70,0,12.1,12.1,*,71,0,31.5,31.5,*,2,2,pooled,2
B2.1_86,71,OC93_1,74,71,1,7.31,7.31,*,OS41_2,73,70,0,14,14,*,71,1,31.5,31.5,*,2,2,pooled,2
B2.1_07,71,YO83_1,74,71,0,12.9,12.9,*,YT31_2,74,71,0,8.95,8.95,*,71,0,32,32,*,2,2,pooled,2
B2.1_15,71,OC93_1,74,71,0,9.75,9.75,*,OS41_2,73,70,0,14,14,*,71,0,32.5,32.5,*,2,2,pooled,2
B2.1_23,71,OC93_1,74,71,1,8.72,8.72,*,YT31_2,74,71,0,10.7,10.7,*,71,1,29.9,29.9,*,2,2,pooled,2
B2.1_31,71,OC93_1,74,71,1,8.21,8.21,*,YT31_2,74,71,0,7.73,7.73,*,71,1,24.3,24.3,*,2,2,pooled,2
B2.1_39,71,OC93_1,74,71,0,12.2,12.2,*,OO57_2,73,70,0,11.6,11.6,*,71,0,28.9,28.9,*,2,2,pooled,2
B2.1_47,71,OC93_1,74,71,0,14.3,14.3,*,OO57_2,73,70,1,9.58,9.58,*,71,1,29.9,29.9,*,2,2,pooled,2
B2.1_55,71,OC93_1,74,71,1,8.87,8.87,*,YT31_2,74,71,0,11.8,11.8,*,71,1,29.7,29.7,*,2,2,pooled,2
B2.1_63,71,OC93_1,74,71,0,11.2,11.2,*,OS41_2,73,70,0,11.4,11.4,*,71,0,32,32,*,2,2,pooled,2
B2.1_71,71,OC93_1,74,71,0,12.2,12.2,*,OO57_2,73,70,0,12.1,12.1,*,71,0,32.3,32.3,*,2,2,pooled,2
B2.1_79,71,OC93_1,74,71,0,10.6,10.6,*,OS41_2,73,70,0,13.3,13.3,*,71,0,33.8,33.8,*,2,2,pooled,2
B2.1_87,71,OC93_1,74,71,1,7.62,7.62,*,OS41_2,73,70,0,9.28,9.28,*,71,1,27.2,27.2,*,2,2,pooled,2
B2.1_08,71,OC93_1,74,71,0,5.86,5.86,*,OS41_2,73,70,0,13.5,13.5,*,71,0,27.7,21,*,2,2,pooled,2
B2.1_16,71,OC93_1,74,71,1,7.02,7.02,*,OS41_2,73,70,0,12.7,12.7,*,71,1,28.5,28.5,*,2,2,pooled,2
B2.1_24,71,OC93_1,74,71,1,8.81,8.81,*,OS41_2,73,70,0,12.4,12.4,*,71,1,33,33,*,2,2,pooled,2
B2.1_32,71,OC93_1,74,71,1,5.24,2.92,*,YT31_2,74,71,0,9.06,9.06,*,71,1,20.3,20.3,*,2,2,pooled,2
B2.1_40,71,OC93_1,74,71,0,9.09,9.09,*,OO57_2,73,70,0,13,13,*,71,0,27.4,26.7,*,2,2,pooled,2
B2.1_48,71,OC93_1,74,71,1,4.07,4.07,*,OS41_2,73,70,0,10.9,10.9,*,71,1,24.3,24.3,*,2,2,pooled,2
B2.1_56,71,OC93_1,74,71,1,11.2,11.2,*,YT31_2,74,71,0,8.61,8.61,*,71,1,29.5,29.5,*,2,2,pooled,2
B2.1_64,71,OC93_1,74,71,1,9.18,9.18,*,YT31_2,74,71,0,9.44,9.44,*,71,1,26.9,26.9,*,2,2,pooled,2
B2.1_72,71,OC93_1,74,71,1,7.36,7.36,*,OS41_2,73,70,0,12.5,12.5,*,71,1,30.1,30.1,*,2,2,pooled,2
B2.1_80,71,OC93_1,74,71,1,8.79,8.79,*,OS41_2,73,70,0,10.1,10.1,*,71,1,29.5,29.5,*,2,2,pooled,2
